label	list_id	aspect	n_truth	n_trans	wang_bma	ref	method	evset	category	namespace	recall	track	clade	median_pident
e_gossypii.rbh.all	SYN_GO0016241	BP	50	47	0.7357465642614333	e_gossypii	rbh	all	other	biological_process	0.2080924855491329	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0016616	BP	50	50	0.8793089678648854	e_gossypii	rbh	all	other	molecular_function	0.5	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0017076	BP	50	39	0.8035886626487405	e_gossypii	rbh	all	other	molecular_function	0.3333333333333333	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0018193	BP	35	10	0.7789514664939634	e_gossypii	rbh	all	conserved	biological_process	0.2571428571428571	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0019216	BP	50	33	0.6504289228863669	e_gossypii	rbh	all	other	biological_process	0.1729729729729729	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0019752	BP	50	50	0.977928430224659	e_gossypii	rbh	all	conserved	biological_process	0.7377049180327869	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0019954	BP	50	29	0.7520292788702942	e_gossypii	rbh	all	specific	biological_process	0.225	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0030010	BP	50	50	0.8268494658994944	e_gossypii	rbh	all	other	biological_process	0.2896174863387978	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0030135	BP	50	42	0.833964241182264	e_gossypii	rbh	all	other	cellular_component	0.5483870967741935	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0030435	BP	50	50	0.8366684680264294	e_gossypii	rbh	all	specific	biological_process	0.5230769230769231	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0030476	BP	50	50	0.6967873504589959	e_gossypii	rbh	all	specific	biological_process	0.4098360655737705	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0030479	BP	50	49	0.9535527959934462	e_gossypii	rbh	all	other	cellular_component	0.4324324324324324	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0030674	BP	50	50	0.9244692744535784	e_gossypii	rbh	all	other	molecular_function	0.5679012345679012	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0030695	BP	50	48	0.9088335868095626	e_gossypii	rbh	all	other	molecular_function	0.3392857142857143	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0031505	BP	50	50	0.8128776445956433	e_gossypii	rbh	all	other	biological_process	0.4492753623188406	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0032502	BP	50	50	0.7962954204872785	e_gossypii	rbh	all	specific	biological_process	0.2627737226277372	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0032553	BP	50	39	0.8279052776738074	e_gossypii	rbh	all	other	molecular_function	0.3085106382978723	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0032786	BP	50	50	0.8846234557500758	e_gossypii	rbh	all	other	biological_process	0.3513513513513513	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0033043	BP	50	50	0.8289209411093813	e_gossypii	rbh	all	other	biological_process	0.3430799220272904	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0034399	BP	2	0	0.0	e_gossypii	rbh	all	other	cellular_component	0.0	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0035556	BP	50	50	0.9677089462308396	e_gossypii	rbh	all	specific	biological_process	0.4061624649859944	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0035639	BP	50	41	0.8331132806824735	e_gossypii	rbh	all	other	molecular_function	0.3297872340425531	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0036094	BP	50	26	0.781356698158578	e_gossypii	rbh	all	other	molecular_function	0.2403846153846154	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0042244	BP	50	50	0.6967873504589959	e_gossypii	rbh	all	specific	biological_process	0.4098360655737705	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0042579	BP	50	45	0.9541380312310566	e_gossypii	rbh	all	other	cellular_component	0.6376811594202898	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0042763	BP	50	46	0.6178489776917168	e_gossypii	rbh	all	other	cellular_component	0.3304347826086956	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0043161	BP	50	50	0.8491837015183242	e_gossypii	rbh	all	conserved	biological_process	0.3157894736842105	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0043167	BP	50	33	0.7906729916857428	e_gossypii	rbh	all	other	molecular_function	0.2522522522522522	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0043168	BP	50	48	0.8659924003726526	e_gossypii	rbh	all	other	molecular_function	0.2867132867132867	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0043169	BP	34	13	0.6977438328451462	e_gossypii	rbh	all	other	molecular_function	0.3823529411764705	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0043934	BP	50	50	0.8444515146772457	e_gossypii	rbh	all	specific	biological_process	0.5142857142857142	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0043935	BP	50	50	0.8497944459367137	e_gossypii	rbh	all	specific	biological_process	0.5072463768115942	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0044877	BP	50	50	0.8947236635839657	e_gossypii	rbh	all	other	molecular_function	0.3657407407407407	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0045017	BP	42	37	0.9549047413082916	e_gossypii	rbh	all	conserved	biological_process	0.8095238095238095	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0045132	BP	50	50	0.8826618437693106	e_gossypii	rbh	all	specific	biological_process	0.282258064516129	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0045727	BP	50	50	0.8258345923177436	e_gossypii	rbh	all	other	biological_process	0.4318181818181818	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0048856	BP	50	50	0.833074926949129	e_gossypii	rbh	all	specific	biological_process	0.2924528301886792	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0048878	BP	50	50	0.883966369407445	e_gossypii	rbh	all	other	biological_process	0.3412698412698413	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0051130	BP	50	50	0.7365356394565454	e_gossypii	rbh	all	other	biological_process	0.1832579185520362	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0051445	BP	50	50	0.8946540950234817	e_gossypii	rbh	all	other	biological_process	0.2916666666666667	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0051604	BP	50	39	0.8525653070738399	e_gossypii	rbh	all	conserved	biological_process	0.4320987654320987	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0055086	BP	50	50	0.9673209629772668	e_gossypii	rbh	all	conserved	biological_process	0.8711656441717791	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0060187	BP	50	50	0.8575457645884064	e_gossypii	rbh	all	other	cellular_component	0.4036363636363636	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0061157	BP	50	50	0.9910829447008374	e_gossypii	rbh	all	other	biological_process	0.5337078651685393	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0061629	BP	50	38	0.9215621266204324	e_gossypii	rbh	all	other	molecular_function	0.2573529411764705	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0061659	BP	50	50	0.740424480587806	e_gossypii	rbh	all	other	molecular_function	0.3125	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0061982	BP	50	50	0.9448091997010718	e_gossypii	rbh	all	specific	biological_process	0.3284671532846715	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0070590	BP	50	50	0.6967873504589959	e_gossypii	rbh	all	specific	biological_process	0.4098360655737705	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0070591	BP	50	50	0.6967873504589959	e_gossypii	rbh	all	specific	biological_process	0.4098360655737705	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0070897	BP	50	45	0.977649629002228	e_gossypii	rbh	all	conserved	biological_process	0.5172413793103449	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0070925	BP	50	50	0.8799634183431132	e_gossypii	rbh	all	other	biological_process	0.3737864077669903	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0072521	BP	50	50	0.9135134387778636	e_gossypii	rbh	all	conserved	biological_process	0.8435374149659864	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0090407	BP	50	50	0.9840074178844068	e_gossypii	rbh	all	conserved	biological_process	0.8057553956834532	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0090575	BP	50	50	0.9722046175620366	e_gossypii	rbh	all	other	cellular_component	0.4811320754716981	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0098798	BP	50	43	0.9365493514239028	e_gossypii	rbh	all	other	cellular_component	0.5416666666666666	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0098852	BP	50	50	0.871953625953308	e_gossypii	rbh	all	other	cellular_component	0.5661764705882353	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0099513	BP	50	50	0.8825283479849599	e_gossypii	rbh	all	other	cellular_component	0.52	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0104004	BP	50	50	0.7742215172366415	e_gossypii	rbh	all	other	biological_process	0.231578947368421	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0120543	BP	50	50	0.8492214320443913	e_gossypii	rbh	all	other	molecular_function	0.3229571984435798	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0120545	BP	50	50	0.9082997355475948	e_gossypii	rbh	all	other	molecular_function	0.3219512195121951	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0140013	BP	50	50	0.9153822625508704	e_gossypii	rbh	all	specific	biological_process	0.3344262295081967	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0140101	BP	50	50	0.95753195945872	e_gossypii	rbh	all	other	molecular_function	0.71875	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0140104	BP	50	50	0.938869497496504	e_gossypii	rbh	all	other	molecular_function	0.5072463768115942	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0140678	BP	50	30	0.7121488254786426	e_gossypii	rbh	all	other	molecular_function	0.1538461538461538	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0140993	BP	50	50	0.965070676843045	e_gossypii	rbh	all	other	molecular_function	0.4649122807017544	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0141124	BP	50	34	0.8694460312774539	e_gossypii	rbh	all	specific	biological_process	0.1647727272727272	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO0170038	BP	50	48	0.9671759334767724	e_gossypii	rbh	all	conserved	biological_process	0.7049180327868853	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO1901293	BP	50	50	0.9903078470336149	e_gossypii	rbh	all	conserved	biological_process	0.9019607843137256	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO1901700	BP	50	50	0.7825032434333812	e_gossypii	rbh	all	other	biological_process	0.2432432432432432	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO1902493	BP	50	50	0.8768258574694556	e_gossypii	rbh	all	other	cellular_component	0.5542168674698795	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO1902679	BP	50	48	0.9194102557557348	e_gossypii	rbh	all	other	biological_process	0.1703703703703703	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO1902903	BP	50	50	0.7796489745303498	e_gossypii	rbh	all	other	biological_process	0.4478260869565217	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO1902911	BP	50	50	0.912351864966713	e_gossypii	rbh	all	other	cellular_component	0.3744855967078189	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO1903046	BP	50	50	0.7067808825430033	e_gossypii	rbh	all	specific	biological_process	0.3861671469740634	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO1905368	BP	50	50	0.9194281241582206	e_gossypii	rbh	all	other	cellular_component	0.5581395348837209	fungi	fungi	53.4
e_gossypii.rbh.all	SYN_GO1990204	BP	50	50	0.8678853023988191	e_gossypii	rbh	all	other	cellular_component	0.6730769230769231	fungi	fungi	53.4
human.rbh.all	SYN_GO0000041	BP	48	34	0.7935653885296865	human	rbh	all	other	biological_process	0.4375	fungi	fungi	37.8
human.rbh.all	SYN_GO0000075	BP	50	50	0.9041912951149748	human	rbh	all	specific	biological_process	0.2550335570469799	fungi	fungi	37.8
human.rbh.all	SYN_GO0000082	BP	50	50	0.7060812219687481	human	rbh	all	conserved	biological_process	0.2821782178217821	fungi	fungi	37.8
human.rbh.all	SYN_GO0000280	BP	50	50	0.8697270892823546	human	rbh	all	other	biological_process	0.3549295774647887	fungi	fungi	37.8
human.rbh.all	SYN_GO0000315	BP	9	9	0.8265086686791027	human	rbh	all	other	cellular_component	0.6666666666666666	fungi	fungi	37.8
human.rbh.all	SYN_GO0000747	BP	50	50	0.5605224681607708	human	rbh	all	specific	biological_process	0.2307692307692307	fungi	fungi	37.8
human.rbh.all	SYN_GO0000775	BP	50	50	0.7471345007822202	human	rbh	all	other	cellular_component	0.2078431372549019	fungi	fungi	37.8
human.rbh.all	SYN_GO0000785	BP	50	50	0.819694354952139	human	rbh	all	other	cellular_component	0.4131455399061033	fungi	fungi	37.8
human.rbh.all	SYN_GO0000956	BP	50	50	0.9613844133386926	human	rbh	all	conserved	biological_process	0.5161290322580645	fungi	fungi	37.8
human.rbh.all	SYN_GO0000966	BP	50	50	0.8615804331632506	human	rbh	all	conserved	biological_process	0.4864864864864865	fungi	fungi	37.8
human.rbh.all	SYN_GO0003697	BP	50	50	0.9450171246368676	human	rbh	all	other	molecular_function	0.4025157232704403	fungi	fungi	37.8
human.rbh.all	SYN_GO0003729	BP	50	50	0.9141046632284692	human	rbh	all	other	molecular_function	0.3048780487804878	fungi	fungi	37.8
human.rbh.all	SYN_GO0005198	BP	50	33	0.5597353101982558	human	rbh	all	other	molecular_function	0.1327433628318584	fungi	fungi	37.8
human.rbh.all	SYN_GO0005684	BP	45	50	0.935603121958744	human	rbh	all	other	cellular_component	0.8222222222222222	fungi	fungi	37.8
human.rbh.all	SYN_GO0005741	BP	50	27	0.691739242823308	human	rbh	all	other	cellular_component	0.1529411764705882	fungi	fungi	37.8
human.rbh.all	SYN_GO0005774	BP	50	50	0.8461920228147163	human	rbh	all	other	cellular_component	0.6125	fungi	fungi	37.8
human.rbh.all	SYN_GO0005856	BP	50	50	0.8129922581018957	human	rbh	all	other	cellular_component	0.3168044077134986	fungi	fungi	37.8
human.rbh.all	SYN_GO0005934	BP	50	50	0.7701893378588293	human	rbh	all	other	cellular_component	0.1991701244813278	fungi	fungi	37.8
human.rbh.all	SYN_GO0006260	BP	50	50	0.8997235194467816	human	rbh	all	conserved	biological_process	0.3691588785046729	fungi	fungi	37.8
human.rbh.all	SYN_GO0006312	BP	50	50	0.8902149868146096	human	rbh	all	conserved	biological_process	0.5	fungi	fungi	37.8
human.rbh.all	SYN_GO0006352	BP	50	50	0.944735177483572	human	rbh	all	conserved	biological_process	0.5663716814159292	fungi	fungi	37.8
human.rbh.all	SYN_GO0006356	BP	50	50	0.8303967462205651	human	rbh	all	other	biological_process	0.3473053892215569	fungi	fungi	37.8
human.rbh.all	SYN_GO0006367	BP	50	50	0.9481044618603004	human	rbh	all	conserved	biological_process	0.5701754385964912	fungi	fungi	37.8
human.rbh.all	SYN_GO0006400	BP	50	41	0.9227889163115964	human	rbh	all	conserved	biological_process	0.6792452830188679	fungi	fungi	37.8
human.rbh.all	SYN_GO0006403	BP	50	44	0.7781413339693805	human	rbh	all	other	biological_process	0.1832460732984293	fungi	fungi	37.8
human.rbh.all	SYN_GO0006417	BP	50	50	0.7755515306981305	human	rbh	all	other	biological_process	0.3865546218487395	fungi	fungi	37.8
human.rbh.all	SYN_GO0006457	BP	50	50	0.5100100756082703	human	rbh	all	conserved	biological_process	0.2463768115942029	fungi	fungi	37.8
human.rbh.all	SYN_GO0007062	BP	50	50	0.8013036983389696	human	rbh	all	conserved	biological_process	0.1894736842105263	fungi	fungi	37.8
human.rbh.all	SYN_GO0007093	BP	50	50	0.7913526570517277	human	rbh	all	specific	biological_process	0.2118959107806691	fungi	fungi	37.8
human.rbh.all	SYN_GO0007114	BP	50	50	0.547188729492228	human	rbh	all	specific	biological_process	0.2083333333333333	fungi	fungi	37.8
human.rbh.all	SYN_GO0007127	BP	50	50	0.87452612766394	human	rbh	all	specific	biological_process	0.4377510040160642	fungi	fungi	37.8
human.rbh.all	SYN_GO0007131	BP	50	50	0.8583278453237959	human	rbh	all	specific	biological_process	0.5206611570247934	fungi	fungi	37.8
human.rbh.all	SYN_GO0007165	BP	50	50	0.8215854759726505	human	rbh	all	specific	biological_process	0.3544973544973545	fungi	fungi	37.8
human.rbh.all	SYN_GO0008047	BP	50	0	0.0	human	rbh	all	other	molecular_function	0.0	fungi	fungi	37.8
human.rbh.all	SYN_GO0008168	BP	50	37	0.8992945713149688	human	rbh	all	other	molecular_function	0.58	fungi	fungi	37.8
human.rbh.all	SYN_GO0008610	BP	50	50	0.9695206763877624	human	rbh	all	conserved	biological_process	0.7297297297297297	fungi	fungi	37.8
human.rbh.all	SYN_GO0009303	BP	50	44	0.8245465127951873	human	rbh	all	conserved	biological_process	0.5185185185185185	fungi	fungi	37.8
human.rbh.all	SYN_GO0009966	BP	50	50	0.8794998004953808	human	rbh	all	other	biological_process	0.3122171945701357	fungi	fungi	37.8
human.rbh.all	SYN_GO0010008	BP	50	50	0.8149286084598165	human	rbh	all	other	cellular_component	0.5734265734265734	fungi	fungi	37.8
human.rbh.all	SYN_GO0010638	BP	50	50	0.6728029708764558	human	rbh	all	other	biological_process	0.1117021276595744	fungi	fungi	37.8
human.rbh.all	SYN_GO0010927	BP	50	0	0.0	human	rbh	all	specific	biological_process	0.0	fungi	fungi	37.8
human.rbh.all	SYN_GO0015748	BP	50	50	0.7818110534261341	human	rbh	all	other	biological_process	0.3202614379084967	fungi	fungi	37.8
human.rbh.all	SYN_GO0015934	BP	33	41	0.588845672431918	human	rbh	all	other	cellular_component	0.3636363636363636	fungi	fungi	37.8
human.rbh.all	SYN_GO0016051	BP	50	50	0.9086818450809931	human	rbh	all	conserved	biological_process	0.6146788990825688	fungi	fungi	37.8
human.rbh.all	SYN_GO0016241	BP	50	50	0.6176534007993363	human	rbh	all	other	biological_process	0.0982658959537572	fungi	fungi	37.8
human.rbh.all	SYN_GO0016616	BP	50	45	0.7961320940606225	human	rbh	all	other	molecular_function	0.35	fungi	fungi	37.8
human.rbh.all	SYN_GO0017076	BP	50	50	0.3828444772800318	human	rbh	all	other	molecular_function	0.0476190476190476	fungi	fungi	37.8
human.rbh.all	SYN_GO0018193	BP	35	12	0.7769171582930848	human	rbh	all	conserved	biological_process	0.2857142857142857	fungi	fungi	37.8
human.rbh.all	SYN_GO0019216	BP	50	4	0.6646247907787058	human	rbh	all	other	biological_process	0.0162162162162162	fungi	fungi	37.8
human.rbh.all	SYN_GO0019752	BP	50	50	0.9203943249660728	human	rbh	all	conserved	biological_process	0.7213114754098361	fungi	fungi	37.8
human.rbh.all	SYN_GO0019954	BP	50	50	0.547188729492228	human	rbh	all	specific	biological_process	0.2083333333333333	fungi	fungi	37.8
human.rbh.all	SYN_GO0030010	BP	50	50	0.5435882306484925	human	rbh	all	other	biological_process	0.1693989071038251	fungi	fungi	37.8
human.rbh.all	SYN_GO0030135	BP	50	50	0.8302524245927322	human	rbh	all	other	cellular_component	0.5	fungi	fungi	37.8
human.rbh.all	SYN_GO0030435	BP	50	31	0.3814300030428409	human	rbh	all	specific	biological_process	0.0	fungi	fungi	37.8
human.rbh.all	SYN_GO0030476	BP	50	0	0.0	human	rbh	all	specific	biological_process	0.0	fungi	fungi	37.8
human.rbh.all	SYN_GO0030479	BP	50	50	0.8380132870915551	human	rbh	all	other	cellular_component	0.3243243243243243	fungi	fungi	37.8
human.rbh.all	SYN_GO0030674	BP	50	50	0.7943860883753874	human	rbh	all	other	molecular_function	0.345679012345679	fungi	fungi	37.8
human.rbh.all	SYN_GO0030695	BP	50	50	0.5905378300706249	human	rbh	all	other	molecular_function	0.125	fungi	fungi	37.8
human.rbh.all	SYN_GO0031505	BP	50	40	0.3974305189086677	human	rbh	all	other	biological_process	0.0	fungi	fungi	37.8
human.rbh.all	SYN_GO0032502	BP	50	33	0.433977758606922	human	rbh	all	specific	biological_process	0.0364963503649635	fungi	fungi	37.8
human.rbh.all	SYN_GO0032553	BP	50	50	0.3980824859178941	human	rbh	all	other	molecular_function	0.0319148936170212	fungi	fungi	37.8
human.rbh.all	SYN_GO0032786	BP	50	50	0.9223543361235316	human	rbh	all	other	biological_process	0.4864864864864865	fungi	fungi	37.8
human.rbh.all	SYN_GO0033043	BP	50	50	0.7926922720492863	human	rbh	all	other	biological_process	0.3118908382066276	fungi	fungi	37.8
human.rbh.all	SYN_GO0034399	BP	2	0	0.0	human	rbh	all	other	cellular_component	0.0	fungi	fungi	37.8
human.rbh.all	SYN_GO0035556	BP	50	50	0.8406397642914673	human	rbh	all	specific	biological_process	0.4089635854341736	fungi	fungi	37.8
human.rbh.all	SYN_GO0035639	BP	50	50	0.3808056593655033	human	rbh	all	other	molecular_function	0.0638297872340425	fungi	fungi	37.8
human.rbh.all	SYN_GO0036094	BP	50	50	0.7370918672347766	human	rbh	all	other	molecular_function	0.25	fungi	fungi	37.8
human.rbh.all	SYN_GO0042244	BP	50	0	0.0	human	rbh	all	specific	biological_process	0.0	fungi	fungi	37.8
human.rbh.all	SYN_GO0042579	BP	50	50	0.8374349163508081	human	rbh	all	other	cellular_component	0.4492753623188406	fungi	fungi	37.8
human.rbh.all	SYN_GO0042763	BP	50	40	0.6189511721638484	human	rbh	all	other	cellular_component	0.1565217391304348	fungi	fungi	37.8
human.rbh.all	SYN_GO0043161	BP	50	50	0.6508058963435397	human	rbh	all	conserved	biological_process	0.4407894736842105	fungi	fungi	37.8
human.rbh.all	SYN_GO0043167	BP	50	50	0.6389952009647187	human	rbh	all	other	molecular_function	0.2162162162162162	fungi	fungi	37.8
human.rbh.all	SYN_GO0043168	BP	50	50	0.6787295244327082	human	rbh	all	other	molecular_function	0.1958041958041958	fungi	fungi	37.8
human.rbh.all	SYN_GO0043169	BP	34	11	0.6464077364772975	human	rbh	all	other	molecular_function	0.3235294117647059	fungi	fungi	37.8
human.rbh.all	SYN_GO0043934	BP	50	14	0.4437936311757879	human	rbh	all	specific	biological_process	0.0142857142857142	fungi	fungi	37.8
human.rbh.all	SYN_GO0043935	BP	50	34	0.3834122836762438	human	rbh	all	specific	biological_process	0.0	fungi	fungi	37.8
